#      mass       lower
 7.6392e+00  1.9406e-04
 7.6422e+00  1.8244e-04
 7.6453e+00  1.7982e-04
 7.6484e+00  1.8511e-04
 7.6514e+00  1.9924e-04
 7.6545e+00  2.1645e-04
 7.6577e+00  2.2572e-04
 7.6608e+00  2.3259e-04
 7.6638e+00  2.4032e-04
 7.6669e+00  2.5704e-04
 7.6700e+00  2.8285e-04
 7.6731e+00  3.0728e-04
 7.6762e+00  3.1422e-04
 7.6792e+00  3.0711e-04
 7.6823e+00  2.7860e-04
 7.6854e+00  2.4947e-04
 7.6885e+00  2.2430e-04
 7.6916e+00  2.0271e-04
 7.6946e+00  1.8828e-04
 7.6978e+00  1.7938e-04
 7.7009e+00  1.7862e-04
 7.7040e+00  1.8252e-04
 7.7071e+00  1.8775e-04
 7.7102e+00  1.8230e-04
 7.7133e+00  1.7817e-04
 7.7164e+00  1.7791e-04
 7.7195e+00  1.8675e-04
 7.7226e+00  2.0742e-04
 7.7257e+00  2.3072e-04
 7.7288e+00  2.5090e-04
 7.7318e+00  2.6391e-04
 7.7349e+00  2.7504e-04
 7.7380e+00  2.7398e-04
 7.7411e+00  2.6100e-04
 7.7442e+00  2.4663e-04
 7.7473e+00  2.3750e-04
 7.7504e+00  2.2893e-04
 7.7535e+00  2.2931e-04
 7.7566e+00  2.2810e-04
 7.7597e+00  2.2620e-04
 7.7628e+00  2.2576e-04
 7.7659e+00  2.2986e-04
 7.7691e+00  2.3969e-04
 7.7721e+00  2.4714e-04
 7.7752e+00  2.5541e-04
 7.7783e+00  2.6299e-04
 7.7814e+00  2.7057e-04
 7.7846e+00  2.7612e-04
 7.7877e+00  2.6708e-04
 7.7908e+00  2.7083e-04
 7.7939e+00  2.8381e-04
 7.7969e+00  2.8806e-04
 7.8001e+00  2.8641e-04
 7.8032e+00  2.7462e-04
 7.8063e+00  2.4949e-04
 7.8094e+00  2.2469e-04
 7.8125e+00  2.0504e-04
 7.8156e+00  1.9573e-04
 7.8187e+00  1.9186e-04
 7.8219e+00  1.9708e-04
 7.8250e+00  1.9862e-04
 7.8280e+00  1.9085e-04
 7.8312e+00  1.8662e-04
 7.8343e+00  1.7879e-04
 7.8375e+00  1.7059e-04
 7.8405e+00  1.6317e-04
 7.8436e+00  1.5306e-04
 7.8468e+00  1.4742e-04
 7.8499e+00  1.4193e-04
 7.8530e+00  1.4548e-04
 7.8561e+00  1.5140e-04
 7.8593e+00  1.5693e-04
 7.8624e+00  1.6008e-04
 7.8654e+00  1.6381e-04
 7.8686e+00  1.6964e-04
 7.8718e+00  1.7785e-04
 7.8748e+00  1.8580e-04
 7.8780e+00  1.9923e-04
 7.8811e+00  2.0713e-04
 7.8842e+00  2.1809e-04
 7.8873e+00  2.2809e-04
 7.8905e+00  2.3964e-04
 7.8935e+00  2.5220e-04
 7.8967e+00  2.5343e-04
 7.8999e+00  2.5336e-04
 7.9029e+00  2.5100e-04
 7.9061e+00  2.3991e-04
 7.9091e+00  2.2935e-04
 7.9123e+00  2.2912e-04
 7.9155e+00  2.3903e-04
 7.9185e+00  2.6875e-04
 7.9217e+00  2.9858e-04
 7.9249e+00  3.1475e-04
 7.9279e+00  3.1452e-04
 7.9311e+00  3.0268e-04
 7.9342e+00  2.8657e-04
 7.9374e+00  2.6677e-04
 7.9404e+00  2.5438e-04
 7.9436e+00  2.5598e-04
 7.9467e+00  2.7401e-04
 7.9498e+00  2.8296e-04
 7.9530e+00  2.7557e-04
 7.9561e+00  2.5265e-04
 7.9593e+00  2.2619e-04
 7.9624e+00  2.0455e-04
 7.9656e+00  1.9825e-04
 7.9686e+00  2.0619e-04
 7.9718e+00  2.3011e-04
 7.9749e+00  2.4917e-04
 7.9781e+00  2.6168e-04
 7.9812e+00  2.6721e-04
 7.9844e+00  2.5472e-04
 7.9875e+00  2.3518e-04
 7.9905e+00  2.1259e-04
 7.9938e+00  1.8794e-04
 7.9968e+00  1.6556e-04
 8.0001e+00  1.4959e-04
 8.0032e+00  1.4006e-04
 8.0064e+00  1.3491e-04
 8.0095e+00  1.3701e-04
 8.0127e+00  1.4498e-04
 8.0158e+00  1.5626e-04
 8.0189e+00  1.6681e-04
 8.0221e+00  1.7810e-04
 8.0252e+00  1.8879e-04
 8.0285e+00  2.0590e-04
 8.0316e+00  2.1900e-04
 8.0347e+00  2.2105e-04
 8.0379e+00  2.2035e-04
 8.0410e+00  2.1334e-04
 8.0442e+00  2.0060e-04
 8.0473e+00  1.8885e-04
 8.0505e+00  1.8862e-04
 8.0537e+00  1.9019e-04
 8.0568e+00  1.9569e-04
 8.0599e+00  2.0268e-04
 8.0631e+00  2.1119e-04
 8.0663e+00  2.1842e-04
 8.0694e+00  2.2848e-04
 8.0726e+00  2.2693e-04
 8.0757e+00  2.1330e-04
 8.0788e+00  1.9743e-04
 8.0820e+00  1.7931e-04
 8.0852e+00  1.6649e-04
 8.0883e+00  1.6127e-04
 8.0915e+00  1.6078e-04
 8.0947e+00  1.6332e-04
 8.0978e+00  1.7004e-04
 8.1010e+00  1.8390e-04
 8.1041e+00  2.0104e-04
 8.1072e+00  2.2264e-04
 8.1105e+00  2.3985e-04
 8.1136e+00  2.5540e-04
 8.1167e+00  2.6226e-04
 8.1199e+00  2.5988e-04
 8.1231e+00  2.5350e-04
 8.1263e+00  2.5323e-04
 8.1294e+00  2.5141e-04
 8.1325e+00  2.4498e-04
 8.1357e+00  2.4365e-04
 8.1388e+00  2.4877e-04
 8.1421e+00  2.6671e-04
 8.1452e+00  2.8784e-04
 8.1484e+00  2.9739e-04
 8.1515e+00  2.9320e-04
 8.1547e+00  2.8502e-04
 8.1578e+00  2.6983e-04
 8.1610e+00  2.4554e-04
 8.1641e+00  2.1468e-04
 8.1673e+00  1.9401e-04
 8.1704e+00  1.7998e-04
 8.1736e+00  1.7603e-04
 8.1767e+00  1.8039e-04
 8.1800e+00  1.8040e-04
 8.1832e+00  1.7712e-04
 8.1863e+00  1.7024e-04
 8.1895e+00  1.6541e-04
 8.1927e+00  1.6731e-04
 8.1958e+00  1.7553e-04
 8.1990e+00  1.9134e-04
 8.2022e+00  2.0699e-04
 8.2053e+00  2.1273e-04
 8.2084e+00  2.1477e-04
 8.2115e+00  2.1754e-04
 8.2147e+00  2.2700e-04
 8.2179e+00  2.3280e-04
 8.2211e+00  2.3084e-04
 8.2242e+00  2.2709e-04
 8.2274e+00  2.0881e-04
 8.2306e+00  1.9427e-04
 8.2338e+00  1.8462e-04
 8.2369e+00  1.8591e-04
 8.2401e+00  1.9480e-04
 8.2433e+00  2.0476e-04
 8.2464e+00  2.1729e-04
 8.2495e+00  2.4227e-04
 8.2527e+00  2.6369e-04
 8.2559e+00  2.7973e-04
 8.2591e+00  2.8632e-04
 8.2622e+00  2.8093e-04
 8.2654e+00  2.7084e-04
 8.2685e+00  2.5215e-04
 8.2717e+00  2.3421e-04
 8.2749e+00  2.1460e-04
 8.2781e+00  1.8657e-04
 8.2812e+00  1.7342e-04
 8.2844e+00  1.6531e-04
 8.2876e+00  1.6643e-04
 8.2908e+00  1.6760e-04
 8.2939e+00  1.6754e-04
 8.2971e+00  1.6400e-04
 8.3003e+00  1.5629e-04
 8.3034e+00  1.5045e-04
 8.3066e+00  1.4563e-04
 8.3098e+00  1.4877e-04
 8.3129e+00  1.6145e-04
 8.3161e+00  1.8085e-04
 8.3193e+00  1.9631e-04
 8.3224e+00  2.0839e-04
 8.3256e+00  2.0815e-04
 8.3288e+00  1.9968e-04
 8.3319e+00  1.8781e-04
 8.3351e+00  1.7834e-04
 8.3383e+00  1.7466e-04
 8.3414e+00  1.7846e-04
 8.3447e+00  1.8168e-04
 8.3478e+00  1.8381e-04
 8.3510e+00  1.8555e-04
 8.3542e+00  1.8405e-04
 8.3573e+00  1.8303e-04
 8.3606e+00  1.8329e-04
 8.3637e+00  1.8898e-04
 8.3669e+00  1.9705e-04
 8.3700e+00  2.0782e-04
 8.3732e+00  2.1688e-04
 8.3764e+00  2.2381e-04
 8.3796e+00  2.1246e-04
 8.3828e+00  2.0295e-04
 8.3859e+00  1.9302e-04
 8.3892e+00  1.8313e-04
 8.3923e+00  1.7425e-04
 8.3954e+00  1.6409e-04
 8.3987e+00  1.5669e-04
 8.4018e+00  1.5424e-04
 8.4051e+00  1.5856e-04
 8.4082e+00  1.6884e-04
 8.4114e+00  1.8623e-04
 8.4146e+00  2.0401e-04
 8.4177e+00  2.1325e-04
 8.4210e+00  2.1694e-04
 8.4241e+00  2.1263e-04
 8.4273e+00  2.0560e-04
 8.4305e+00  2.0245e-04
 8.4336e+00  2.0442e-04
 8.4369e+00  2.1023e-04
 8.4400e+00  2.1654e-04
 8.4433e+00  2.3211e-04
 8.4464e+00  2.4317e-04
 8.4495e+00  2.5903e-04
 8.4528e+00  2.7453e-04
 8.4560e+00  2.9052e-04
 8.4591e+00  2.9152e-04
 8.4622e+00  2.7613e-04
 8.4655e+00  2.5605e-04
 8.4686e+00  2.3607e-04
 8.4718e+00  2.3452e-04
 8.4751e+00  2.4225e-04
 8.4782e+00  2.5087e-04
 8.4814e+00  2.4520e-04
 8.4845e+00  2.3291e-04
 8.4878e+00  2.1611e-04
 8.4909e+00  1.9850e-04
 8.4941e+00  1.9814e-04
 8.4973e+00  2.0322e-04
 8.5004e+00  2.1059e-04
 8.5037e+00  2.2189e-04
 8.5068e+00  2.3462e-04
 8.5100e+00  2.4213e-04
 8.5132e+00  2.4407e-04
 8.5163e+00  2.4433e-04
 8.5196e+00  2.4211e-04
 8.5228e+00  2.4281e-04
 8.5259e+00  2.4406e-04
 8.5291e+00  2.4946e-04
 8.5323e+00  2.4560e-04
 8.5355e+00  2.3254e-04
 8.5386e+00  2.1964e-04
 8.5418e+00  2.0527e-04
 8.5451e+00  1.9532e-04
 8.5483e+00  1.8829e-04
 8.5514e+00  1.7735e-04
 8.5546e+00  1.6823e-04
 8.5578e+00  1.5782e-04
 8.5610e+00  1.4850e-04
 8.5642e+00  1.4347e-04
 8.5673e+00  1.4148e-04
 8.5705e+00  1.4884e-04
 8.5737e+00  1.6315e-04
 8.5769e+00  1.7560e-04
 8.5801e+00  1.8629e-04
 8.5833e+00  1.8967e-04
 8.5865e+00  1.8434e-04
 8.5896e+00  1.7834e-04
 8.5928e+00  1.7273e-04
 8.5960e+00  1.6700e-04
 8.5992e+00  1.6198e-04
 8.6024e+00  1.5591e-04
 8.6056e+00  1.4735e-04
 8.6088e+00  1.3857e-04
 8.6120e+00  1.3107e-04
 8.6152e+00  1.2434e-04
 8.6184e+00  1.2063e-04
 8.6216e+00  1.2080e-04
 8.6247e+00  1.2377e-04
 8.6279e+00  1.3131e-04
 8.6311e+00  1.4370e-04
 8.6343e+00  1.5577e-04
 8.6375e+00  1.7613e-04
 8.6407e+00  1.9711e-04
 8.6439e+00  2.1049e-04
 8.6472e+00  2.1280e-04
 8.6502e+00  2.0587e-04
 8.6534e+00  2.0632e-04
 8.6567e+00  2.1308e-04
 8.6599e+00  2.2356e-04
 8.6631e+00  2.3938e-04
 8.6663e+00  2.5335e-04
 8.6694e+00  2.5801e-04
 8.6726e+00  2.5301e-04
 8.6758e+00  2.4595e-04
 8.6791e+00  2.3388e-04
 8.6821e+00  2.3635e-04
 8.6854e+00  2.4516e-04
 8.6886e+00  2.5505e-04
 8.6918e+00  2.4954e-04
 8.6949e+00  2.4243e-04
 8.6981e+00  2.3323e-04
 8.7014e+00  2.2904e-04
 8.7046e+00  2.3180e-04
 8.7077e+00  2.2680e-04
 8.7110e+00  2.2867e-04
 8.7142e+00  2.2920e-04
 8.7173e+00  2.2268e-04
 8.7205e+00  2.0405e-04
 8.7237e+00  1.9074e-04
 8.7269e+00  1.7886e-04
 8.7301e+00  1.7497e-04
 8.7333e+00  1.6396e-04
 8.7364e+00  1.5484e-04
 8.7397e+00  1.4876e-04
 8.7429e+00  1.4300e-04
 8.7461e+00  1.4237e-04
 8.7493e+00  1.4206e-04
 8.7524e+00  1.4141e-04
 8.7557e+00  1.4734e-04
 8.7590e+00  1.5805e-04
 8.7621e+00  1.6840e-04
 8.7653e+00  1.7942e-04
 8.7685e+00  1.8243e-04
 8.7717e+00  1.7517e-04
 8.7748e+00  1.6422e-04
 8.7781e+00  1.5379e-04
 8.7812e+00  1.5194e-04
 8.7845e+00  1.6034e-04
 8.7878e+00  1.7678e-04
 8.7909e+00  1.9633e-04
 8.7940e+00  2.0620e-04
 8.7973e+00  2.0019e-04
 8.8005e+00  1.9773e-04
 8.8037e+00  1.9333e-04
 8.8068e+00  1.9002e-04
 8.8101e+00  1.8911e-04
 8.8132e+00  1.8165e-04
 8.8165e+00  1.7644e-04
 8.8196e+00  1.7427e-04
 8.8229e+00  1.7996e-04
 8.8261e+00  1.9066e-04
 8.8293e+00  2.0726e-04
 8.8325e+00  2.1991e-04
 8.8356e+00  2.3479e-04
 8.8389e+00  2.4122e-04
 8.8421e+00  2.4083e-04
 8.8453e+00  2.3274e-04
 8.8485e+00  2.2595e-04
 8.8516e+00  2.2950e-04
 8.8549e+00  2.2903e-04
 8.8581e+00  2.3299e-04
 8.8612e+00  2.1792e-04
 8.8645e+00  1.9699e-04
 8.8677e+00  1.8403e-04
 8.8709e+00  1.8550e-04
 8.8741e+00  1.9269e-04
 8.8773e+00  1.9310e-04
 8.8805e+00  1.8908e-04
 8.8837e+00  1.7928e-04
 8.8869e+00  1.6283e-04
 8.8901e+00  1.5092e-04
 8.8933e+00  1.4011e-04
 8.8965e+00  1.3350e-04
 8.8997e+00  1.3743e-04
 8.9028e+00  1.3937e-04
 8.9060e+00  1.4992e-04
 8.9093e+00  1.6198e-04
 8.9125e+00  1.6908e-04
 8.9157e+00  1.6689e-04
 8.9188e+00  1.5854e-04
 8.9221e+00  1.5938e-04
 8.9253e+00  1.6972e-04
 8.9285e+00  1.8109e-04
 8.9317e+00  1.8389e-04
 8.9349e+00  1.8181e-04
 8.9382e+00  1.6923e-04
 8.9414e+00  1.5716e-04
 8.9445e+00  1.4875e-04
 8.9477e+00  1.4512e-04
 8.9509e+00  1.4923e-04
 8.9541e+00  1.6286e-04
 8.9573e+00  1.7884e-04
 8.9606e+00  1.9541e-04
 8.9638e+00  2.0645e-04
 8.9670e+00  2.1016e-04
 8.9702e+00  2.1165e-04
 8.9734e+00  2.0716e-04
 8.9766e+00  1.9973e-04
 8.9798e+00  1.9193e-04
 8.9830e+00  1.7676e-04
 8.9862e+00  1.7477e-04
 8.9894e+00  1.7564e-04
 8.9926e+00  1.7636e-04
 8.9958e+00  1.8270e-04
 8.9990e+00  1.8714e-04
 9.0023e+00  1.8037e-04
 9.0055e+00  1.7195e-04
 9.0087e+00  1.6061e-04
 9.0119e+00  1.5630e-04
 9.0151e+00  1.5749e-04
 9.0183e+00  1.7340e-04
 9.0215e+00  1.9737e-04
 9.0247e+00  2.3096e-04
 9.0280e+00  2.6152e-04
 9.0312e+00  2.7806e-04
 9.0343e+00  2.7740e-04
 9.0375e+00  2.5081e-04
 9.0407e+00  2.1645e-04
 9.0439e+00  1.8324e-04
 9.0472e+00  1.6744e-04
 9.0504e+00  1.6560e-04
 9.0536e+00  1.6670e-04
 9.0568e+00  1.6951e-04
 9.0600e+00  1.7469e-04
 9.0633e+00  1.7849e-04
 9.0665e+00  1.8482e-04
 9.0696e+00  1.9335e-04
 9.0729e+00  1.9925e-04
 9.0761e+00  2.0189e-04
 9.0793e+00  1.8978e-04
 9.0825e+00  1.7071e-04
 9.0858e+00  1.5453e-04
 9.0890e+00  1.5028e-04
 9.0922e+00  1.5466e-04
 9.0954e+00  1.6704e-04
 9.0986e+00  1.7096e-04
 9.1019e+00  1.6719e-04
 9.1051e+00  1.6318e-04
 9.1083e+00  1.7156e-04
 9.1115e+00  1.8244e-04
 9.1147e+00  1.8958e-04
 9.1180e+00  1.9451e-04
 9.1212e+00  1.9220e-04
 9.1244e+00  1.8782e-04
 9.1276e+00  1.8277e-04
 9.1308e+00  1.8178e-04
 9.1341e+00  1.7971e-04
 9.1374e+00  1.7445e-04
 9.1405e+00  1.6752e-04
 9.1438e+00  1.5990e-04
 9.1470e+00  1.4550e-04
 9.1503e+00  1.2907e-04
 9.1534e+00  1.1788e-04
 9.1567e+00  1.1358e-04
 9.1599e+00  1.1540e-04
 9.1631e+00  1.2361e-04
 9.1664e+00  1.3716e-04
 9.1696e+00  1.6301e-04
 9.1729e+00  1.9205e-04
 9.1760e+00  2.1752e-04
 9.1793e+00  2.2971e-04
 9.1826e+00  2.3044e-04
 9.1857e+00  2.2107e-04
 9.1890e+00  2.1000e-04
 9.1923e+00  1.9255e-04
 9.1955e+00  1.7896e-04
 9.1987e+00  1.7491e-04
 9.2020e+00  1.7671e-04
 9.2052e+00  1.7839e-04
 9.2085e+00  1.8152e-04
 9.2116e+00  1.8613e-04
 9.2149e+00  1.9182e-04
 9.2182e+00  1.9627e-04
 9.2214e+00  1.9546e-04
 9.2246e+00  1.9322e-04
 9.2279e+00  1.8700e-04
 9.2311e+00  1.7914e-04
 9.2344e+00  1.6916e-04
 9.2376e+00  1.6063e-04
 9.2409e+00  1.5519e-04
 9.2442e+00  1.5594e-04
 9.2473e+00  1.6483e-04
 9.2506e+00  1.7711e-04
 9.2538e+00  1.8361e-04
 9.2571e+00  1.8304e-04
 9.2603e+00  1.6941e-04
 9.2636e+00  1.5122e-04
 9.2669e+00  1.4215e-04
 9.2701e+00  1.3712e-04
 9.2734e+00  1.4073e-04
 9.2766e+00  1.4613e-04
 9.2799e+00  1.5866e-04
 9.2831e+00  1.6843e-04
 9.2864e+00  1.7190e-04
 9.2896e+00  1.7494e-04
 9.2929e+00  1.8027e-04
 9.2961e+00  1.8558e-04
 9.2994e+00  1.9874e-04
 9.3026e+00  2.0545e-04
 9.3060e+00  2.1006e-04
 9.3092e+00  2.0609e-04
 9.3125e+00  1.9681e-04
 9.3157e+00  1.9040e-04
 9.3190e+00  1.8314e-04
 9.3222e+00  1.8275e-04
 9.3255e+00  1.8050e-04
 9.3287e+00  1.7811e-04
 9.3321e+00  1.7462e-04
 9.3353e+00  1.6316e-04
 9.3385e+00  1.5019e-04
 9.3418e+00  1.3742e-04
 9.3451e+00  1.2891e-04
 9.3484e+00  1.2813e-04
 9.3516e+00  1.3247e-04
 9.3549e+00  1.4511e-04
 9.3582e+00  1.5716e-04
 9.3614e+00  1.7141e-04
 9.3647e+00  1.7050e-04
 9.3679e+00  1.6549e-04
 9.3713e+00  1.5450e-04
 9.3745e+00  1.4469e-04
 9.3777e+00  1.3851e-04
 9.3811e+00  1.3391e-04
 9.3843e+00  1.3252e-04
 9.3876e+00  1.3200e-04
 9.3909e+00  1.3799e-04
 9.3941e+00  1.5164e-04
 9.3975e+00  1.6820e-04
 9.4007e+00  1.8577e-04
 9.4040e+00  2.0629e-04
 9.4073e+00  2.2054e-04
 9.4106e+00  2.3182e-04
 9.4138e+00  2.3826e-04
 9.4171e+00  2.4125e-04
 9.4204e+00  2.3679e-04
 9.4236e+00  2.2951e-04
 9.4270e+00  2.1782e-04
 9.4303e+00  2.1882e-04
 9.4335e+00  2.2450e-04
 9.4368e+00  2.3183e-04
 9.4401e+00  2.4176e-04
 9.4434e+00  2.4161e-04
 9.4466e+00  2.3585e-04
 9.4500e+00  2.2243e-04
 9.4532e+00  2.0719e-04
 9.4565e+00  1.9500e-04
 9.4598e+00  1.8421e-04
 9.4631e+00  1.7629e-04
 9.4664e+00  1.7297e-04
 9.4697e+00  1.7479e-04
 9.4729e+00  1.6877e-04
 9.4763e+00  1.5640e-04
 9.4796e+00  1.4384e-04
 9.4828e+00  1.3301e-04
 9.4861e+00  1.3005e-04
 9.4895e+00  1.2725e-04
 9.4928e+00  1.2272e-04
 9.4960e+00  1.2030e-04
 9.4993e+00  1.1335e-04
 9.5026e+00  1.0923e-04
 9.5060e+00  1.0422e-04
 9.5092e+00  1.0110e-04
 9.5125e+00  9.9237e-05
 9.5158e+00  9.8414e-05
 9.5191e+00  9.7706e-05
 9.5217e+00  1.0000e+05
 9.6230e+00  1.0000e+05
 9.6235e+00  2.3191e-04
 9.6269e+00  2.2010e-04
 9.6302e+00  2.1399e-04
 9.6335e+00  2.1127e-04
 9.6368e+00  2.1450e-04
 9.6402e+00  2.0740e-04
 9.6435e+00  1.9879e-04
 9.6468e+00  1.8315e-04
 9.6501e+00  1.7109e-04
 9.6535e+00  1.6220e-04
 9.6568e+00  1.6607e-04
 9.6601e+00  1.7543e-04
 9.6635e+00  1.7889e-04
 9.6668e+00  1.7791e-04
 9.6698e+00  1.7743e-04
 9.6731e+00  1.7889e-04
 9.6764e+00  1.8982e-04
 9.6798e+00  1.9725e-04
 9.6831e+00  2.0317e-04
 9.6865e+00  2.0259e-04
 9.6898e+00  1.9744e-04
 9.6928e+00  1.8050e-04
 9.6961e+00  1.5452e-04
 9.6995e+00  1.3197e-04
 9.7028e+00  1.1921e-04
 9.7062e+00  1.1542e-04
 9.7092e+00  1.1918e-04
 9.7125e+00  1.3193e-04
 9.7159e+00  1.4655e-04
 9.7189e+00  1.6101e-04
 9.7223e+00  1.6925e-04
 9.7256e+00  1.7042e-04
 9.7290e+00  1.6775e-04
 9.7320e+00  1.6726e-04
 9.7353e+00  1.6469e-04
 9.7387e+00  1.5765e-04
 9.7417e+00  1.4723e-04
 9.7451e+00  1.3624e-04
 9.7484e+00  1.3536e-04
 9.7514e+00  1.4514e-04
 9.7548e+00  1.5786e-04
 9.7582e+00  1.6747e-04
 9.7612e+00  1.7564e-04
 9.7646e+00  1.7871e-04
 9.7676e+00  1.7501e-04
 9.7709e+00  1.6222e-04
 9.7740e+00  1.4447e-04
 9.7773e+00  1.3266e-04
 9.7804e+00  1.2073e-04
 9.7838e+00  1.1426e-04
 9.7868e+00  1.0954e-04
 9.7902e+00  1.0841e-04
 9.7936e+00  1.0838e-04
 9.7966e+00  1.0875e-04
 9.7997e+00  1.0923e-04
 9.8030e+00  1.1546e-04
 9.8061e+00  1.2403e-04
 9.8095e+00  1.3387e-04
 9.8125e+00  1.4607e-04
 9.8159e+00  1.6156e-04
 9.8189e+00  1.6548e-04
 9.8220e+00  1.6363e-04
 9.8254e+00  1.5568e-04
 9.8284e+00  1.4484e-04
 9.8318e+00  1.3648e-04
 9.8349e+00  1.3295e-04
 9.8379e+00  1.3405e-04
 9.8413e+00  1.4163e-04
 9.8444e+00  1.5049e-04
 9.8478e+00  1.6045e-04
 9.8508e+00  1.6697e-04
 9.8539e+00  1.7113e-04
 9.8573e+00  1.7415e-04
 9.8603e+00  1.8221e-04
 9.8634e+00  1.8579e-04
 9.8668e+00  1.8404e-04
 9.8698e+00  1.7294e-04
 9.8729e+00  1.5894e-04
 9.8763e+00  1.4398e-04
 9.8794e+00  1.2747e-04
 9.8825e+00  1.1659e-04
 1.0087e+01  1.0000e+05
 1.0189e+01  1.6543e-04
 1.0192e+01  1.6256e-04
 1.0195e+01  1.5752e-04
 1.0198e+01  1.5366e-04
 1.0202e+01  1.4955e-04
 1.0205e+01  1.5161e-04
 1.0208e+01  1.5263e-04
 1.0211e+01  1.5748e-04
 1.0214e+01  1.6048e-04
 1.0217e+01  1.6158e-04
 1.0221e+01  1.6627e-04
 1.0224e+01  1.6556e-04
 1.0227e+01  1.5663e-04
 1.0230e+01  1.4354e-04
 1.0233e+01  1.2978e-04
 1.0236e+01  1.2310e-04
 1.0240e+01  1.2297e-04
 1.0243e+01  1.2850e-04
 1.0246e+01  1.3704e-04
 1.0249e+01  1.4895e-04
 1.0252e+01  1.5756e-04
 1.0256e+01  1.6180e-04
 1.0259e+01  1.6784e-04
 1.0262e+01  1.6968e-04
 1.0265e+01  1.6992e-04
 1.0268e+01  1.6444e-04
 1.0272e+01  1.4919e-04
 1.0275e+01  1.3791e-04
 1.0278e+01  1.3190e-04
 1.0281e+01  1.1800e-04
 1.0284e+01  1.1228e-04
 1.0288e+01  1.0767e-04
 1.0291e+01  1.0669e-04
 1.0294e+01  1.1348e-04
 1.0297e+01  1.2876e-04
 1.0300e+01  1.4062e-04
 1.0304e+01  1.4475e-04
 1.0307e+01  1.3613e-04
 1.0310e+01  1.2161e-04
 1.0313e+01  1.1529e-04
 1.0316e+01  1.1541e-04
 1.0318e+01  1.1773e-04
 1.0318e+01  1
